10007	198	4423
8770	198	947
2762	200	5590
12101	18	8269
11978	104	733
14713	104	733
13005	89	12805
12637	28	8682
12126	193	11538
2249	192	3986
8355	190	2668
10817	31	12333
11194	89	10716
134	31	12528
8750	190	5590
9195	207	6935
8403	201	7929
13781	75	7581
2119	135	14135
5171	190	3457
10525	79	4856
7639	140	7374
14187	75	8021
10322	61	2119
6327	234	13381
9993	114	9668
14069	9	4
1284	40	2817
11062	75	5091
9255	9	3791
4755	198	11005
1748	210	10644
5109	99	11742
13083	198	5736
4841	33	14260
9704	184	11155
2120	187	12126
6458	234	1665
5154	54	13204
10070	71	13088
4140	200	13829
278	44	6726
6301	193	8526
8379	38	6856
1478	172	4426
8099	81	4982
2005	31	4792
5679	9	10320
5904	234	12126
11870	222	2101
6257	104	14813
8533	75	5094
1305	86	4649
13045	104	4420
1490	0	4746
7523	40	13910
3708	95	6256
5647	201	4744
5608	5	14434
4316	125	1248
12787	184	33
3091	222	2101
5823	170	470
12495	190	5330
3831	4	14118
10355	89	122
12844	125	3216
9902	47	756
7193	47	5369
6426	140	12329
10592	193	11634
10558	9	6872
4134	221	86
4861	116	6713
4575	75	6408
7295	143	5590
12156	94	14540
11946	94	7981
1897	4	13998
1478	172	6907
14858	154	8002
6428	190	5590
2037	104	733
2713	31	12159
5386	179	8279
3517	87	11349
11182	75	12519
10981	140	12231
3148	5	3273
13290	191	6762
731	127	1613
6887	18	8269
1508	151	7905
12393	168	4837
7886	222	7449
4174	190	8681
9134	31	885
2954	128	4661
7022	94	1189
8681	182	1096
4417	79	11607
5100	231	1853
5436	28	8621
2937	75	8081
11366	9	5631
2001	133	8114
14440	190	8718
8202	131	12916
12738	52	4447
5802	4	10436
13185	197	14326
6835	5	8571
14926	90	1731
7823	89	3229
2444	190	13829
2215	9	6872
4746	135	9335
9061	9	10739
4023	190	9163
10114	9	4415
10160	111	8939
7143	139	11334
3783	140	7374
7632	197	14326
5105	127	2368
1283	140	9972
7679	175	14046
7003	31	2547
10380	9	294
7007	54	7701
13598	94	7445
10092	53	14148
12974	131	14620
10864	9	4
10555	89	8911
14100	190	5590
5711	4	14148
4542	31	2552
12230	213	10085
3460	139	2534
7862	9	10359
6093	94	9818
3804	9	14589
9863	62	12170
2054	190	9992
9995	133	12561
2119	135	14246
10141	140	552
6381	198	13649
7489	124	3325
12096	170	470
5938	89	8523
3623	1	14458
8770	140	1478
13315	175	2761
2667	184	12149
2177	94	5696
6661	4	5549
13021	139	13347
13347	9	749
7227	172	104
14042	229	14413
12347	140	12133
870	129	9103
12141	18	8269
1470	193	2275
10658	140	10861
11157	131	8064
3052	94	13570
9358	185	3325
5238	143	13103
1831	100	14173
1219	194	515
39	198	947
13740	74	12186
2089	5	13119
10597	54	8656
5345	223	1731
5922	157	8668
5614	139	10512
255	131	11892
6051	198	4423
12056	190	3457
11510	201	6981
12174	54	6646
10166	140	8785
10608	4	12034
9670	31	5812
2089	84	14620
4208	31	14063
11649	77	3008
14716	192	1964
6710	54	5218
2955	5	8617
12999	118	3167
5573	190	13472
5532	94	10783
4872	95	995
5867	89	14692
479	197	14326
2356	131	7044
4337	32	13948
14786	197	14326
6768	231	763
8556	94	14112
10018	43	5590
9234	200	8939
3466	40	7060
6876	143	5590
1425	135	4864
1469	200	5590
7529	136	10980
11683	200	6856
10722	81	6235
814	114	10182
9545	124	3325
4706	211	520
8298	200	6256
2238	170	470
522	221	86
9257	104	733
10615	132	10747
1609	190	12764
10468	61	6547
2119	135	3451
1483	231	7122
1052	41	4037
14348	143	5590
14552	61	4746
4521	94	2640
9044	94	14378
9954	139	14324
6202	70	4949
5069	31	14812
9601	73	6530
7299	31	7702
10272	197	14326
4038	54	8413
9148	192	4836
8636	217	14199
3597	104	733
12512	9	4415
8490	104	2141
10541	2	10504
4996	18	8269
2112	0	6547
4904	18	8269
14362	94	12402
10231	62	9737
11828	190	11576
3733	112	9604
8250	71	13088
13279	8	2844
1331	234	8403
11288	120	8019
10663	18	8269
5485	200	5590
10980	76	9904
4380	31	11455
9307	143	3457
920	40	3994
7414	71	14764
4820	35	5875
5971	101	7544
243	73	5652
6129	31	10119
7495	75	3701
8807	88	7374
7360	140	8394
10926	89	12400
13296	54	10256
2382	9	5011
12329	172	10235
14069	94	3265
3896	4	2649
5867	89	10368
7800	133	10646
10813	24	733
10817	89	9213
3764	73	1168
5240	89	8900
733	90	11827
1079	8	4840
3413	124	3325
13181	9	11861
2332	226	2332
3642	61	4746
9371	234	5319
8001	4	6322
6626	94	10186
5130	4	8212
3739	80	2312
4019	80	2304
2104	216	2104
8744	9	14398
4492	66	8977
8199	187	10370
14487	167	4219
8260	54	3959
2344	224	4720
3314	5	2720
8261	9	13116
3256	112	4767
4616	74	8387
9220	163	6781
470	160	12937
9744	133	7815
2233	61	2119
9511	79	8615
3813	89	10489
7374	172	7273
5402	54	7185
5313	94	11299
7927	32	3799
11825	5	13689
9272	200	5590
7058	143	13534
3643	170	470
14796	5	14357
13500	47	8935
10727	5	13602
13651	200	5590
13388	89	13009
5926	32	8274
4941	28	5299
9596	94	14032
13472	182	10393
7744	89	13289
3449	94	6240
2615	158	13273
305	175	11456
10521	167	5772
6196	131	8008
12219	4	1818
5767	94	12850
10043	190	3457
4740	96	1428
7091	18	8269
7572	54	9305
10534	54	2972
9531	127	10298
13796	39	6537
10557	18	8269
14403	213	6561
10004	54	1650
10041	134	12245
10515	79	13851
11219	89	7139
10881	140	552
1570	18	8269
12337	28	7106
3106	201	6985
228	190	14933
14858	154	9836
1913	94	2089
4003	94	4738
13295	4	1081
7726	94	1435
5409	7	3325
670	175	5359
2814	54	8656
10778	40	12546
6412	40	12423
12366	5	14261
12157	140	9824
8440	172	9995
1372	84	8351
503	40	3729
1865	140	10683
14260	54	14438
10004	54	7637
8550	111	7285
7733	190	9163
1847	172	14935
4187	71	13088
5449	112	10879
5804	231	634
4328	190	763
4801	73	14812
4773	94	5391
2754	172	1428
4683	24	1009
3626	9	4
5516	193	584
3911	129	3443
9719	54	6976
6041	0	4746
2119	135	8283
7701	209	4034
14539	76	7529
6819	139	5182
8783	139	6777
597	198	10152
12793	40	12513
2692	129	14287
4029	221	86
1017	182	3545
3626	4	920
10642	3	7109
7751	202	4533
1086	81	9023
8351	143	5590
7607	5	6946
7377	16	13291
10224	225	10755
9732	157	12284
8047	116	8837
11690	231	8157
4621	190	5241
6140	209	14492
11448	116	11231
6877	4	12772
806	40	5867
2604	140	12329
12837	179	2167
11618	197	14326
938	137	7366
7685	125	9590
12417	140	11318
11860	198	1972
1851	9	2593
4846	184	8621
5683	9	10241
8837	234	676
6440	231	5144
6678	223	4688
752	81	7799
5102	124	3325
12482	99	5993
11085	155	3325
9308	74	10794
14438	89	2643
1129	198	4423
3929	158	4095
6701	167	7227
9401	187	8647
7538	202	173
5346	16	3623
7753	88	12231
9421	211	3007
5837	94	9488
14357	198	9841
6384	9	4
14180	99	3914
1840	184	7221
11102	79	836
10113	112	13178
11625	133	6882
11716	90	10877
3543	18	8269
2272	139	1360
9047	54	1313
14575	89	3066
4122	233	6856
7277	100	2571
1266	79	5783
11421	1	1402
13001	62	5483
9207	32	12890
14162	135	9308
14055	9	6083
12387	9	7562
1086	81	12377
11996	213	178
7923	54	3405
9935	40	11639
12050	228	335
12251	75	6408
1483	231	299
1943	143	12937
943	170	470
4102	16	186
1196	61	4746
13780	51	14338
8563	101	2860
13007	32	1744
3591	104	733
9481	9	3453
6033	147	14898
12250	75	10133
13021	139	1310
5277	209	4389
12944	46	8085
5991	139	12024
14858	154	304
11201	24	733
2678	141	9473
11198	100	10037
13642	73	6530
13307	0	4746
6311	119	10709
4404	54	6129
9783	51	1674
935	211	13565
9524	73	7584
5032	210	3408
2759	94	14362
13667	199	4664
10915	198	220
7555	135	5576
5590	231	13018
13168	8	9332
10821	54	2800
1681	71	14764
4958	216	4958
7370	170	470
4217	130	7890
12126	62	6906
14184	54	3635
5930	100	6419
3823	141	11240
14779	213	12281
2607	75	1841
13004	184	14458
10232	40	4208
10912	5	1516
2534	54	6308
14249	139	5457
9255	54	14664
5570	28	3064
3420	111	4893
8484	190	8645
4239	73	7336
447	75	620
7228	4	14684
5441	97	2407
1735	184	4358
14389	10	5590
4490	234	708
7277	100	9810
11427	175	11410
3198	31	347
11893	31	632
3397	94	3876
11848	140	12680
8677	89	9732
2999	112	6600
5174	190	14933
419	54	1558
14353	131	2765
8340	75	3907
14771	175	13080
9847	3	7509
12174	54	10203
10586	94	13337
3893	148	12223
12984	5	407
6906	116	12126
13808	167	9662
1506	233	8645
2610	143	5590
9324	71	14764
7347	140	8785
6247	175	10638
10936	4	4197
7531	4	10407
11299	143	5590
8455	42	11876
10925	48	10925
3107	201	1331
10178	4	237
9005	80	13312
10628	190	10767
247	94	4771
5164	130	5358
11562	198	1736
5374	9	6872
2934	202	8387
13324	234	7300
11610	89	9165
3497	231	4134
3559	89	6412
5439	73	13033
4865	94	679
727	31	13058
1018	28	4358
5713	4	215
13997	198	947
1864	2	11250
3839	149	7553
12395	167	6905
13868	54	1656
8285	121	4442
12068	4	12524
10037	18	8269
4147	24	733
9282	28	6438
6727	100	12808
14923	40	3672
7306	131	14812
13334	184	4358
1796	104	12903
13336	94	7313
5251	67	5786
1633	75	4313
14209	54	7757
14051	147	6762
7079	54	5069
1664	94	6203
10699	24	8357
14076	2	4645
6249	131	261
2012	129	262
2152	9	6083
9188	198	1972
186	54	13204
4015	9	5011
6961	47	3105
9817	140	7374
2408	114	11162
4256	67	7710
3443	47	4207
8963	35	14326
1457	64	8114
12812	31	4947
12876	4	1153
4609	25	2147
10731	200	5590
4656	54	507
6484	139	11387
13688	190	5590
2441	222	12543
9202	89	3413
14539	205	1767
7832	18	8269
14129	112	4738
14046	170	470
5242	200	11690
2940	9	4415
1384	119	14722
6780	81	3975
1261	40	12104
490	4	10323
293	26	13812
12521	79	6028
8936	232	5590
1410	42	11435
4797	28	12362
905	100	13380
4717	29	5901
4483	51	3108
14221	150	2640
1597	231	14514
1300	221	10840
6524	4	14149
4109	61	6547
11903	201	6981
5829	175	6654
8654	231	5899
5991	139	9479
14859	175	8888
13100	198	6564
14168	40	7452
13939	14	13895
8084	3	13887
8806	137	14067
11157	131	10490
9592	198	7969
10392	116	5358
10569	54	781
1309	209	8202
10525	79	11895
919	75	12548
2062	16	3623
6506	190	715
7603	9	10241
9178	198	7816
6734	4	5132
13915	232	5590
13167	140	11117
12654	31	2008
11782	131	1521
2304	223	7795
11486	9	14398
6854	221	8457
985	67	2170
3960	5	2807
8066	230	12245
6860	209	7511
9772	32	14214
9930	197	11411
11411	172	8166
6153	172	3500
5222	31	3565
5572	140	7338
6124	8	8489
7986	77	7057
10831	0	4746
5358	62	12800
13754	129	14400
7060	31	7406
6562	140	10861
4908	54	10372
8575	5	13096
5713	5	4395
6917	81	9346
14779	213	4880
8431	4	4843
13975	81	6321
534	172	11
170	112	6225
14485	209	12229
14697	198	1972
4075	54	5699
3059	64	8088
2730	4	6405
1267	163	6781
9347	226	9347
8134	4	4400
8143	162	2085
7471	54	6007
7865	94	1411
5516	201	11903
5168	77	8123
9888	94	9503
13001	62	9680
1959	167	1266
3685	54	12810
14189	54	11423
104	96	6044
7529	136	14695
1593	170	470
4456	30	2637
901	167	6905
7795	47	6255
5748	94	11950
9736	51	3014
8084	3	12662
5750	125	6190
3190	54	8704
6238	131	4822
10794	135	13098
6561	51	14286
4239	94	9148
5434	198	11005
9020	209	2383
7072	170	470
8444	161	2127
7142	82	6410
6676	94	12333
12663	38	5330
5031	0	6547
10675	135	6916
11456	184	11539
8650	59	10525
6390	211	9194
4602	94	8299
9379	190	2744
3052	94	2749
4532	75	13732
1470	62	12038
14700	85	4229
11194	89	14899
5910	89	10717
12092	184	11956
1606	40	13180
4219	106	3325
7755	7	3325
12537	5	11942
9696	54	10766
8807	112	8735
7169	190	6856
9079	71	13088
11916	49	12126
1857	1	1483
571	201	12623
5563	9	4
5675	211	755
4842	190	794
14075	4	10071
7637	89	11477
2741	51	3014
11888	182	2601
10704	195	2775
14075	184	10878
4726	75	8445
14780	94	6984
7114	129	10679
4219	79	7833
10311	198	1972
905	100	8029
12577	159	13196
4490	234	12729
2150	190	13985
4006	31	6316
9919	190	10980
2695	133	5854
7897	61	2119
14812	54	14777
4961	139	3311
11485	104	6967
9827	54	9687
10946	197	14326
13119	40	10641
11109	142	3325
8234	83	3224
10093	40	7088
13646	29	9329
3884	167	8299
7091	58	523
1986	209	2383
10349	104	6963
11962	19	2313
11004	9	4415
13436	143	3457
12346	4	11910
2916	198	5305
13053	184	5231
5938	89	3456
9981	104	733
7300	62	7141
9800	190	3494
5722	190	14603
7406	4	3529
2035	104	733
14277	54	1107
14395	193	14471
7060	89	3189
8921	54	4419
2033	18	8269
4867	140	2227
11611	54	8928
974	148	12223
4141	225	14458
3559	89	11135
172	131	7661
2177	9	4188
5981	229	12018
8285	184	1830
9494	94	12907
2386	5	5174
10658	190	763
6966	9	4
10534	5	11263
5358	193	6460
9665	4	6044
1986	31	8757
3408	55	6341
6713	234	9770
13032	131	10538
13266	54	6007
14431	116	6713
10571	51	1674
6441	104	733
4092	28	14354
13694	59	6554
25	221	2327
13628	8	4358
3033	85	1550
5012	184	14710
7467	133	595
9371	234	2816
12409	131	595
2215	4	6964
1470	193	10859
4982	170	470
7145	105	6460
1181	21	3325
14166	211	1098
9212	112	11832
11925	31	5405
1001	142	6410
6654	94	12847
10017	205	3340
3927	135	4243
4471	149	804
12981	94	2721
14566	211	7304
424	47	8935
7524	168	1071
6234	140	2565
13742	9	4
14059	143	4666
9663	18	8269
13799	140	13546
12220	234	4525
5382	94	468
11613	140	9034
9934	184	13757
14905	190	13534
1507	131	5775
11793	54	5258
1459	4	8611
14693	130	5358
9932	140	11586
12730	94	6676
8951	225	4358
3007	211	755
9945	75	247
9510	148	12223
5012	211	13700
10455	133	10138
10530	190	12764
14065	89	3766
1477	5	635
3559	209	3373
7211	101	7544
3831	94	10139
14796	60	8875
6463	104	733
8043	221	11621
13997	39	3727
13027	137	618
7164	168	2312
6015	161	2958
14458	182	3094
1275	9	6083
9400	75	1251
8954	143	12937
6915	198	11005
10377	51	3108
9241	223	5241
7137	140	3442
6685	175	5664
502	211	2973
8307	94	11201
14532	88	461
12018	54	10808
7423	94	10914
3198	209	2048
5664	9	6211
8827	223	14933
6064	131	3785
7185	31	8734
11220	130	10592
14705	94	6390
14504	76	14090
10580	38	6856
22	18	8269
9475	209	13974
11131	200	5590
13001	234	9135
4741	62	7145
8698	143	5590
2781	54	1313
10470	218	12136
11925	31	3003
14389	231	12376
4621	190	9163
10243	100	9033
4994	112	14465
647	28	10902
6496	154	9159
5358	201	8110
12799	9	294
122	140	11117
942	5	13709
4645	135	1053
4597	0	4746
1903	190	6256
5887	231	13538
2119	135	4320
5252	222	12197
12073	151	8549
2794	9	4
4041	198	7816
4071	190	6256
12334	231	8760
1831	100	7679
10959	89	13542
2041	94	13569
12531	112	9261
2274	235	6726
1008	9	3453
9351	225	6184
14783	114	14508
6660	61	2119
11258	89	4605
9991	209	6238
6976	31	11684
13506	79	6827
6984	192	8897
10249	4	785
8633	111	2146
4217	9	10320
9163	129	6256
10817	209	6249
10761	48	10761
5608	4	4785
14718	25	4701
8371	4	1205
6945	143	1483
2417	54	12810
3752	9	6872
8749	225	4358
10945	89	2314
8739	7	3325
10532	51	3781
7872	140	14421
8919	94	4472
7777	190	4688
11684	5	1985
13473	216	13473
12847	4	2727
8570	99	9935
905	100	13760
14340	5	7698
12930	170	470
13962	124	3325
3579	104	733
12603	9	8557
3122	54	925
158	38	5590
12263	190	5330
4643	139	7174
13702	170	470
9292	94	6876
6183	190	6949
1804	94	6552
12578	4	9576
1807	5	11942
4265	17	733
14750	197	14326
8220	211	14166
9026	31	10613
4138	81	14006
8621	231	4825
3000	81	5104
10389	190	9992
8189	175	12343
2417	54	477
10196	169	14933
3064	231	6797
5520	198	947
4858	230	12245
3457	231	12781
3766	40	9026
9674	75	9284
13558	94	9063
7776	200	7221
9441	71	14764
12290	72	12321
8414	140	6018
5350	140	9824
10193	31	1088
9954	139	5161
9146	71	13088
10989	9	4
14183	97	2407
9507	112	2547
13264	139	14819
13346	36	7953
13837	46	10962
6565	131	12670
1568	200	5590
7555	135	10956
13627	140	10861
553	89	13112
5197	54	5218
7277	100	9779
6051	190	715
13879	28	9844
2119	135	9893
8974	223	4535
6906	143	5590
4040	56	3219
552	172	3978
3435	52	6773
7679	50	6526
6219	54	8656
7026	5	13651
14718	25	13860
11287	4	9376
5005	139	12353
12034	83	4334
3955	184	12878
10962	127	5734
6312	9	4
247	4	14897
12531	190	9447
4174	190	9992
1287	138	12580
4219	94	9610
11082	190	13985
2709	216	2709
1999	139	9765
11519	140	13546
3167	94	11087
8217	234	13324
13435	94	7105
7047	61	6547
7887	101	7544
2580	9	4415
14674	46	4375
9527	135	914
3557	203	8621
5309	71	13088
14416	3	1258
7701	31	4771
1406	9	7348
755	211	13565
11184	167	6557
7374	172	6594
12554	150	13004
13417	93	7628
4513	54	2511
11763	50	3385
12349	31	13733
7757	31	4634
2022	140	7259
6898	31	11243
8983	94	11756
11496	192	338
12186	135	8934
5820	186	7845
11062	28	14925
6713	234	963
6249	131	3774
14933	182	559
7091	58	1809
5808	9	4
5251	40	3198
456	18	8269
11525	0	6547
14506	64	99
13071	61	2119
5596	0	4746
9158	0	7555
7003	89	1786
2977	124	3325
9052	28	4358
5929	224	7300
14445	221	8631
7990	0	6547
14779	213	14187
3590	170	470
10373	190	13103
9116	184	4077
14616	54	7701
7296	68	733
7152	201	2886
7093	111	10679
905	36	1792
8368	4	7791
14023	77	5788
10780	24	733
11249	71	13088
5779	31	5452
6810	60	10366
13304	9	12972
2533	229	12260
13114	210	1533
11153	94	11201
10571	54	7701
12582	152	8112
11337	190	763
11058	26	5030
5005	139	4275
13605	170	470
13996	139	8844
5821	234	13001
4789	221	11746
5381	190	763
13018	82	3325
12806	198	1302
8690	94	7967
1727	17	733
648	71	14764
12106	75	4449
9132	30	12288
6513	170	470
14365	139	12082
8285	211	13565
1443	140	10861
6138	222	13168
12240	116	7929
2374	201	2700
9165	124	3325
14774	143	5590
3542	48	3542
7011	143	5590
2917	11	8872
9152	209	706
13671	75	13919
6833	94	303
3523	5	14073
5713	54	3559
3171	223	715
4741	201	9371
7406	28	11216
4499	34	5032
12398	9	4
8847	155	3325
11194	209	12077
8027	104	733
9765	54	1987
10181	192	3986
909	9	294
11288	120	14413
7846	231	1591
3446	46	14242
5470	113	6856
5720	89	1660
4535	47	6255
14796	18	8269
12582	152	8897
4601	31	8927
12065	184	13686
10088	140	12231
4449	75	9091
12601	97	3506
7404	175	14166
6381	198	10721
7176	89	6453
13962	167	2006
4484	40	5867
14518	71	14764
14435	112	3148
8659	94	4476
6922	129	8627
13586	190	1731
4326	11	9603
10838	76	10354
5590	45	1033
1331	62	14863
11436	75	11832
662	5	11279
9668	0	2119
10659	135	1680
855	81	7171
705	200	9163
7126	2	13376
11705	94	11628
14214	231	11237
4809	4	5446
9818	51	1674
14067	139	3639
12297	112	13550
1298	114	6823
14644	54	11255
14933	129	2867
832	94	7248
3739	80	1951
11704	77	9986
14916	61	7555
985	149	804
2829	79	237
2622	133	6703
11607	104	11716
12156	4	11382
10	79	7070
14069	54	8413
12093	213	7707
7555	135	5529
240	82	3325
11172	97	14103
8826	9	4188
7398	171	13839
7374	172	12710
3191	54	12812
281	73	4343
7902	94	11084
6999	81	4615
3288	161	9511
12213	96	14434
12243	94	2290
1731	76	9904
912	4	10096
13930	73	12607
4206	129	3722
7185	31	14362
9025	94	4277
14566	54	2131
7581	94	13781
2387	124	3325
7044	94	4634
1935	40	13180
13380	82	3325
11337	190	13472
6966	71	13088
6519	143	5590
14056	5	1794
6923	175	10291
8238	94	8734
6547	135	2614
11120	180	7650
9072	129	9024
6183	190	13103
5692	54	14777
3	179	5558
10243	33	3531
4401	102	4401
5049	54	5258
4071	133	11087
7514	94	5510
6338	5	11364
4609	25	11739
14174	208	7419
4092	94	5347
6273	38	6856
932	139	4323
14431	54	11783
5579	170	470
13583	139	14910
7607	9	12857
4841	33	14821
3549	184	4358
3440	104	14813
5671	190	9211
11022	143	5590
8822	40	11639
13702	9	14398
14639	0	2119
3339	129	7444
13217	129	10097
13973	201	6324
3876	94	796
852	139	4705
2054	190	3457
4998	158	7668
7739	139	12956
12754	190	5590
11985	190	5213
10213	51	14338
8225	130	7890
1862	4	405
10460	211	9864
1583	4	5671
5430	190	13834
2608	221	4727
8260	54	9352
10881	18	8269
12856	40	8432
14238	129	1393
8769	195	7857
14152	140	14421
5340	54	8677
14876	112	7313
7956	140	7374
7003	89	14101
5908	142	3325
2067	54	9020
14172	4	3159
8894	97	2407
10962	43	5590
7774	5	12372
341	54	2493
2754	172	13689
13829	215	3325
14218	54	1517
3409	116	8403
3433	198	7969
6472	18	8269
2089	4	4315
2873	40	12513
565	190	8939
11623	64	8885
5938	209	56
14225	231	12877
3950	139	352
6051	190	8939
4525	201	12126
7510	104	733
13580	0	6547
1437	89	10367
3889	190	12153
6030	131	14503
1566	209	3966
13539	71	14764
6257	40	9352
12912	209	14353
13152	29	5858
13005	89	8443
2485	112	9503
3180	78	13855
11385	28	13900
4297	133	12355
11408	210	14389
14949	48	14949
6976	89	3456
4138	81	13863
2787	226	2787
7277	100	458
6846	31	10144
12791	89	12526
3923	81	6940
11968	81	4367
1709	55	819
4585	71	13088
2615	223	13891
261	4	11382
4102	190	13500
6685	175	6941
13204	89	14129
3191	54	1624
10619	4	13841
4276	9	4
1576	75	7212
901	140	7338
4671	146	1915
5489	94	1926
11315	112	2792
10486	61	4746
8127	8	14458
2681	18	8269
8571	112	5344
8774	223	2696
8222	234	11510
4143	94	11649
10980	231	1741
3881	9	14398
3722	13	1072
5047	172	7097
13555	143	6856
12349	89	2330
137	190	9163
3407	133	7815
3189	132	9894
5819	190	8645
2609	54	12832
7089	140	8785
11039	190	424
6067	168	7610
10122	221	7953
13382	97	2407
13304	143	5590
6530	94	4302
12296	213	10112
1181	42	11876
13878	4	9576
3311	94	13564
8169	127	8019
4092	4	9910
8373	170	470
7744	89	13989
13134	190	13534
7413	89	10889
11991	172	340
10125	94	3260
6466	143	5590
5929	224	12126
4834	54	7757
1076	94	5208
13806	94	6570
7829	112	12459
14378	94	12258
2452	170	470
1932	200	11690
470	160	454
794	129	6005
11477	190	7221
2270	179	945
9243	215	3325
5833	225	8621
673	89	8911
13165	89	14100
6966	75	8556
5701	24	3967
10479	139	12112
434	117	6773
12795	100	7738
8313	175	9666
866	18	8269
7890	201	7711
3166	184	14458
11740	4	2649
14127	96	14434
5282	19	2313
6266	143	5590
4909	209	6030
8620	4	9018
12197	51	1674
4204	116	2344
1726	64	1745
7464	183	10794
13493	142	3325
3630	31	13780
9604	78	5898
11145	43	5590
9371	234	1470
3413	198	11330
307	148	12223
13589	164	7839
3800	100	13018
14579	4	9823
11387	94	5517
5016	28	13861
13694	59	11723
12011	168	5239
9621	210	10644
7987	75	12578
13455	4	12495
14525	31	4085
4483	94	3756
4306	9	10241
14478	41	14389
5556	4	13051
4217	9	14316
3246	140	13546
8403	193	1125
10055	233	6560
8215	54	7706
28	59	5064
4473	157	8668
8869	28	10902
8682	70	6631
5241	76	7813
341	18	8269
13818	140	10897
6836	145	3325
14532	127	519
5112	198	220
3609	31	2126
14777	89	1796
13986	4	4803
2827	94	14046
4449	94	11765
11507	185	3325
3559	31	12282
581	5	14148
2169	89	14564
14790	223	12397
9483	38	7221
1669	125	10867
5542	198	220
11485	200	2146
14426	123	6984
11288	120	9119
6890	125	3279
6771	198	1972
11687	140	231
5069	89	692
4009	81	3573
511	184	4474
2269	94	11740
11660	97	2407
2810	94	2853
4638	54	7261
6364	194	6532
1434	31	2165
6039	18	8269
1620	9	14398
12348	190	10877
5776	221	1390
49	223	8718
10875	104	6963
11004	73	11077
4570	94	12058
7452	89	10557
3861	32	6928
13961	61	2119
12373	94	7462
3535	190	5590
10	5	4798
11906	200	5590
12174	94	14488
14165	71	13088
73	89	9567
6780	81	10844
8424	89	13348
16	175	12382
572	9	4345
10855	17	733
2344	234	2536
49	223	2146
4751	170	470
798	202	173
10243	33	943
2169	89	10521
6622	112	3752
4388	97	4300
6354	168	49
4158	229	14000
1623	200	5590
2257	54	7003
4620	54	8511
1331	234	13189
7177	226	7177
7962	75	5091
7557	100	7565
11157	131	8021
2444	225	14354
3876	54	5867
127	10	1731
6367	5	11035
2452	211	12181
5316	131	12636
13334	75	2008
4071	190	12764
2696	76	1788
7555	135	8240
13209	18	8269
5386	179	3510
5842	124	3325
232	81	13338
7452	89	4748
10563	94	11409
276	71	13088
9352	89	14528
10986	210	7670
9863	193	4379
10681	54	1161
10034	9	6872
12602	188	7201
11630	226	11630
11564	4	6022
10864	4	11189
7143	139	6776
8621	231	1925
6563	211	7748
5397	38	2146
4592	4	11353
7053	129	14389
13546	172	1822
1000	176	5760
187	170	470
5590	231	11701
6660	0	2119
1950	54	11368
6159	116	5358
10213	73	14277
13405	140	12329
1956	198	4423
12500	127	7218
12746	131	1377
14122	170	470
5091	94	4771
7174	130	1470
10479	139	13332
1530	201	7152
7962	5	14148
9383	94	4880
2602	54	3198
6646	31	11778
6758	131	5484
10677	12	7871
10297	97	2407
9359	11	13191
1437	89	9376
3200	124	3325
1321	104	8357
10862	9	14398
9362	157	7791
6703	71	13088
6856	231	2216
6486	94	11966
3405	31	1332
6511	139	6960
10454	204	11444
3696	79	14935
1913	9	4
4094	101	6800
12605	211	4706
5632	0	4746
3332	124	3325
901	200	6856
3280	231	12801
3073	4	10096
12706	143	1483
4688	76	7529
1352	190	9992
2169	89	494
4863	76	3340
6153	127	2618
6861	139	3975
7999	234	2344
11706	170	470
8849	0	2119
5867	89	10096
8134	4	10318
14897	40	14065
10773	139	12744
3807	143	5590
573	219	173
14466	94	14815
12423	31	2032
5565	190	5269
12370	212	4482
9517	5	12221
7604	18	8269
7555	135	1791
6422	31	8724
10133	75	14812
7418	0	7555
14658	116	11231
3407	190	14933
8819	148	12223
5590	231	2608
8361	97	3506
10789	127	10234
11457	75	14218
11604	200	5590
6183	124	3325
8464	218	4452
3495	149	10627
12646	9	10241
9149	9	4188
6790	71	13088
13642	130	5358
2120	234	11903
3356	234	13324
6758	131	8533
9810	97	5912
4557	198	7969
7072	71	13088
11292	197	14326
14434	112	5608
1693	40	9352
12524	40	14844
10282	97	7578
3910	9	294
13456	28	7067
8663	200	5590
4738	5	8986
666	225	9688
10997	184	14458
3485	141	468
313	20	6762
7679	221	6571
2814	71	13088
8878	200	5590
13744	4	503
9741	88	10861
7324	140	12329
8387	135	10264
5998	9	14398
6670	167	9511
7221	231	13249
7164	136	10767
8459	4	11646
6572	169	6202
932	139	1526
3426	0	4746
5560	106	3325
12565	40	14485
8998	54	12306
11798	49	8403
2018	9	4188
10857	226	10857
5795	32	7450
7724	9	5011
5569	80	5395
1959	197	14326
5903	213	14060
11501	36	11418
14844	89	4480
10254	206	3325
3688	109	9081
1414	190	715
5218	89	9001
10581	140	10861
10561	54	12444
3457	129	6158
6268	99	11788
6530	75	4302
8432	89	3256
5313	4	10376
5328	140	9972
4456	101	7446
14459	48	14459
1268	140	8785
4534	61	4746
3544	75	1087
7725	190	5269
14890	9	4188
9488	94	12494
11250	135	10849
13870	94	10343
2828	161	8968
3101	82	3325
6289	54	6846
5652	54	9753
397	83	9749
10430	9	10359
5049	184	12493
3951	230	12245
13570	4	5896
6244	28	5279
4487	28	13759
1283	40	696
5853	177	7934
3154	54	4372
3414	59	8157
8445	94	8278
1904	223	1810
5667	28	4113
1242	75	7183
9804	54	10817
14939	54	1987
6007	89	11112
11763	104	8882
881	193	9293
